_id,term,frequency,kb_id,type
67118a09a620e436ef12b712,william,270,,GPE
67118a09a620e436ef12b71c,decatur,147,,GPE
67118a09a620e436ef12b764,ns,9,,GPE
67118a09a620e436ef12b76c,baltimore city,63,,GPE
67118a09a620e436ef12b776,montezuma,57,,GPE
67118a09a620e436ef12b785,neverde,3,,GPE
67118a09a620e436ef12b78d,subunit sgolled,3,,GPE
67118a09a620e436ef12b793,etagv,3,,GPE
67118a09a620e436ef12b7af,panama,6,,GPE
67118a09a620e436ef12b7eb,pieecher,3,,GPE
67118a09a620e436ef12b7f2,east end,27,,GPE
67118a09a620e436ef12b805,jacksonville,24,,GPE
67118a09a620e436ef12b810,h.s.,93,,GPE
67118a09a620e436ef12b817,.68 r3819-,3,,GPE
67118a09a620e436ef12b821,stenographer,147,,GPE
67118a09a620e436ef12b828,steno,132,,GPE
67118a09a620e436ef12b835,lamira,12,,GPE
67118a09a620e436ef12b84a,dubois morrisville,3,,GPE
67118a09a620e436ef12b871,martinsburg,306,,GPE
67118a09a620e436ef12b884,gourley,3,,GPE
67118a09a620e436ef12b887,buzzard,3,,GPE
67118a09a620e436ef12b88c,sw,66,,GPE
67118a09a620e436ef12b8b2,columbus st.,3,,GPE
67118a09a620e436ef12b8b8,s.,42,,GPE
67118a09a620e436ef12b8c8,versailles,21,,GPE
67118a09a620e436ef12b8d0,jct.,24,,GPE
67118a09a620e436ef12b8d9,millard,24,,GPE
67118a09a620e436ef12b90a,md.                     ,3,,GPE
67118a09a620e436ef12b91c,medora,15,,GPE
67118a09a620e436ef12b924,cardiffic,3,,GPE
67118a09a620e436ef12b925,trackman pittsburgh,3,,GPE
67118a09a620e436ef12b946,krales,3,,GPE
67118a09a620e436ef12b964,state,5574,,GPE
67118a09a620e436ef12b965,belmont county,21,,GPE
67118a09a620e436ef12b966,sewellsville,6,,GPE
67118a09a620e436ef12b97f,glenn,39,,GPE
67118a09a620e436ef12b98e,hodgkiss,3,,GPE
67118a09a620e436ef12b9b4,hampton,48,,GPE
67118a09a620e436ef12b9df,.54,36,,GPE
67118a09a620e436ef12b9e4,jordan,18,,GPE
67118a09a620e436ef12ba1a,aberdeen,75,,GPE
67118a09a620e436ef12ba1b,joppa,12,,GPE
67118a09a620e436ef12ba1c,liv'gd,3,,GPE
67118a09a620e436ef12ba1e,clyde,51,,GPE
67118a09a620e436ef12ba1f,st.louis,114,,GPE
67118a09a620e436ef12ba30,portsmouth,48,,GPE
67118a09a620e436ef12ba31,londonderry,21,,GPE
67118a09a620e436ef12ba5d,venice,45,,GPE
67118a09a620e436ef12ba98,donald,33,,GPE
67118a09a620e436ef12baa5,st. louis 97,6,,GPE
